fixture_uid,municipality_id,cabinet_uid,source_fixture_id,source_sub_id,source_cabinet_key,administrative_dong,road_name,address,latitude,longitude,lamp_type,lamp_count,lamp_watt,rated_power_w,purpose,pole_type,pole_shape,controller_type,branch_no,source_file,source_row
SY-FIX-5ebf69f2d7,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-15,1,망미번영로55-1 (21),망미2동,망미번영로55번길,,35.17249606,129.1096523,LED,1,150.0,150.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1727
SY-FIX-2b5b9b4547,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-16,1,망미번영로55-1 (21),망미2동,망미번영로55번길,,35.17490326,129.1080353,LED,1,100.0,100.0,,기타,철팔각,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1728
SY-FIX-73ba577e42,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-17,1,망미번영로55-1 (21),망미2동,망미번영로55번길,,35.17482143,129.1089826,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1729
SY-FIX-e9db9d4e7a,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-18,1,망미번영로55-1 (21),망미2동,망미번영로55번길,,35.17471921,129.1094189,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1730
SY-FIX-920000ea9c,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-19,1,망미번영로55-1 (21),망미2동,망미번영로55번길,,35.1746236,129.1099927,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1731
SY-FIX-7572d2813c,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-20,1,망미번영로55-1 (21),망미2동,망미번영로55번길,,35.17452991,129.1104567,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1732
SY-FIX-63720e39b1,suyeong,SY-CAB-937deb1a4d,망미번영로55-1-21,1,망미번영로55-1 (21),망미2동,과정로16번길,,35.17330189,129.1094921,LED,1,120.0,120.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1733
SY-FIX-52d195dd69,suyeong,SY-CAB-2b786604c6,망미번영로70-1-01,1,망미번영로70-1 (16),수영동,연수로379번길,,35.1724295,129.1142436,LED,1,125.0,125.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1734
SY-FIX-98dfd197f8,suyeong,SY-CAB-2b786604c6,망미번영로70-1-02,1,망미번영로70-1 (16),수영동,연수로379번길,,35.17220867,129.1138592,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1735
SY-FIX-896998dd32,suyeong,SY-CAB-2b786604c6,망미번영로70-1-03,1,망미번영로70-1 (16),수영동,연수로379번길,,35.17216545,129.1136249,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1736
SY-FIX-460931c39a,suyeong,SY-CAB-2b786604c6,망미번영로70-1-04,1,망미번영로70-1 (16),수영동,연수로379번길,,35.17180256,129.1132478,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1737
SY-FIX-3098a20406,suyeong,SY-CAB-2b786604c6,망미번영로70-1-05,1,망미번영로70-1 (16),수영동,연수로379번길,,35.17158101,129.1130336,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1738
SY-FIX-1910782f4d,suyeong,SY-CAB-2b786604c6,망미번영로70-1-06,1,망미번영로70-1 (16),수영동,연수로379번길,,35.17133325,129.112772,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1739
SY-FIX-d40e4ca83b,suyeong,SY-CAB-2b786604c6,망미번영로70-1-07,1,망미번영로70-1 (16),수영동,망미번영로70번길,,35.17113486,129.1131675,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1740
SY-FIX-eb4a970e9a,suyeong,SY-CAB-2b786604c6,망미번영로70-1-08,1,망미번영로70-1 (16),수영동,망미번영로70번길,,35.17082573,129.113453,LED,1,100.0,100.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,1741
